ID_cleaned,skill_name,salary_usd
1121,SQL,80269
1125,SQL,60737
1127,SQL,71955
1129,SQL,47291
1134,SQL,74382
1140,SQL,109716
1145,SQL,191731
1146,SQL,118612
1147,SQL,164834
1151,SQL,81280
1155,SQL,142412
1160,SQL,84698
1162,SQL,243337
1163,SQL,121076
1165,SQL,202056
1166,SQL,97350
1170,SQL,142386
1171,SQL,53562
1189,SQL,45604
1192,SQL,123313
1193,SQL,122274
1196,SQL,120739
1203,SQL,42268
1210,SQL,90597
1212,SQL,84293
1219,SQL,89986
1222,SQL,185576
1225,SQL,302848
1235,SQL,47185
1236,SQL,130564
1237,SQL,304419
1251,SQL,51671
1256,SQL,40622
1257,SQL,39958
1258,SQL,93165
1262,SQL,85175
1265,SQL,134019
1267,SQL,87234
1274,SQL,174143
1280,SQL,175743
1281,SQL,142753
1290,SQL,125867
1295,SQL,92965
1299,SQL,237558
1300,SQL,100235
1302,SQL,55972
1315,SQL,200646
1317,SQL,119685
1320,SQL,75958
1322,SQL,50605
1324,SQL,51178
1326,SQL,183449
1330,SQL,89056
1336,SQL,86918
1338,SQL,89198
1339,SQL,58700
1345,SQL,175663
1347,SQL,142913
1351,SQL,71794
1352,SQL,87273
1356,SQL,179763
1358,SQL,41811
1363,SQL,162762
1365,SQL,87707
1368,SQL,86969
1370,SQL,195405
1382,SQL,55093
1384,SQL,73307
1386,SQL,55042
1389,SQL,61256
1398,SQL,52538
1404,SQL,72876
1419,SQL,68838
1421,SQL,316575
1424,SQL,39402
1425,SQL,68035
1434,SQL,85696
1436,SQL,83339
1437,SQL,159232
1439,SQL,82260
1440,SQL,86657
1445,SQL,50634
1447,SQL,109585
1448,SQL,72800
1452,SQL,94561
1458,SQL,70893
1459,SQL,55445
1464,SQL,73530
1470,SQL,163176
1474,SQL,75610
1475,SQL,72876
1479,SQL,64970
1480,SQL,131824
1487,SQL,84673
1498,SQL,87076
1499,SQL,51083
1500,SQL,67354
1503,SQL,46498
1505,SQL,85954
1517,SQL,63018
1519,SQL,70149
1521,SQL,111618
1525,SQL,107552
1527,SQL,94082
1536,SQL,221670
1541,SQL,54769
1542,SQL,119356
1547,SQL,77973
1559,SQL,89505
1568,SQL,51736
1572,SQL,77228
1573,SQL,71351
1576,SQL,205113
1577,SQL,151884
1579,SQL,91566
1585,SQL,91668
1596,SQL,219333
1600,SQL,166682
1602,SQL,102093
1605,SQL,147573
1608,SQL,71630
1612,SQL,74385
1613,SQL,207046
1615,SQL,36066
1617,SQL,97159
1622,SQL,95710
1623,SQL,79221
1630,SQL,76795
1631,SQL,150823
1635,SQL,125950
1638,SQL,96760
1643,SQL,106248
1645,SQL,64872
1654,SQL,48306
1658,SQL,52990
1663,SQL,75428
1672,SQL,54272
1673,SQL,135021
1675,SQL,42507
1688,SQL,106727
1699,SQL,60749
1700,SQL,141332
1702,SQL,163357
1705,SQL,109982
1710,SQL,159718
1717,SQL,131112
1720,SQL,142646
1721,SQL,127125
1724,SQL,84479
1731,SQL,180089
1733,SQL,184262
1737,SQL,101381
1744,SQL,174304
1748,SQL,105834
1750,SQL,182542
1751,SQL,160290
1757,SQL,36974
1759,SQL,74063
1771,SQL,40975
1773,SQL,175470
1782,SQL,48788
1789,SQL,198730
1799,SQL,93779
1800,SQL,75605
1801,SQL,207463
1810,SQL,50892
1814,SQL,74076
1819,SQL,132253
1825,SQL,96415
1827,SQL,39127
1828,SQL,94480
1833,SQL,141970
1834,SQL,60128
1841,SQL,67132
1843,SQL,74078
1844,SQL,65940
1845,SQL,82425
1853,SQL,38637
1855,SQL,34174
1856,SQL,63724
1857,SQL,47715
1865,SQL,43498
1868,SQL,228323
1869,SQL,58509
1873,SQL,63533
1878,SQL,77481
1879,SQL,228223
1888,SQL,38337
1890,SQL,122921
1899,SQL,68785
1904,SQL,108843
1907,SQL,142895
1909,SQL,38835
1916,SQL,123071
1921,SQL,61820
1922,SQL,234686
1924,SQL,113713
1926,SQL,63414
1944,SQL,62393
1948,SQL,141304
1949,SQL,213177
1962,SQL,176467
1963,SQL,240570
1964,SQL,105387
1965,SQL,48949
1966,SQL,51548
1971,SQL,73923
1977,SQL,159928
1978,SQL,68513
1980,SQL,183692
1984,SQL,222536
1985,SQL,78165
1986,SQL,51821
1988,SQL,219209
1991,SQL,84035
1992,SQL,126831
2000,SQL,119975
2006,SQL,33546
2008,SQL,53292
2016,SQL,104599
2019,SQL,198340
2025,SQL,175297
2028,SQL,128911
2031,SQL,310349
2034,SQL,250421
2036,SQL,322318
2041,SQL,181091
2042,SQL,43474
2050,SQL,68729
2056,SQL,82005
2067,SQL,60005
2073,SQL,186825
2078,SQL,43469
2080,SQL,173029
2081,SQL,136693
2082,SQL,157522
2085,SQL,56264
2092,SQL,77562
2097,SQL,56957
2104,SQL,82441
2111,SQL,163142
2114,SQL,73138
2117,SQL,114754
2121,SQL,224550
2129,SQL,354647
2136,SQL,58338
2139,SQL,79605
2145,SQL,206145
2150,SQL,42236
2152,SQL,77881
2153,SQL,133495
2165,SQL,93705
2166,SQL,238964
2169,SQL,84132
2170,SQL,163835
2175,SQL,222602
2179,SQL,56723
2194,SQL,214554
2218,SQL,172560
2220,SQL,111787
2224,SQL,33503
2232,SQL,75360
2234,SQL,55179
2235,SQL,55582
2237,SQL,113181
2241,SQL,56789
2244,SQL,113629
2247,SQL,75857
2255,SQL,70816
2259,SQL,96417
2262,SQL,132048
2282,SQL,53951
2286,SQL,82830
2292,SQL,285675
2294,SQL,79869
2295,SQL,97207
2297,SQL,233463
2299,SQL,183795
2300,SQL,251969
2302,SQL,165928
2303,SQL,99278
2308,SQL,89375
2319,SQL,214633
2327,SQL,56447
2333,SQL,68115
2334,SQL,74282
2336,SQL,70887
2340,SQL,130544
2345,SQL,64145
2360,SQL,90708
2362,SQL,88675
2365,SQL,116556
2367,SQL,102671
2369,SQL,98626
2374,SQL,62219
2382,SQL,175677
2383,SQL,132656
2386,SQL,99597
2391,SQL,155086
2392,SQL,86370
2395,SQL,95991
2396,SQL,100385
2398,SQL,72555
2399,SQL,91928
2400,SQL,63544
2403,SQL,68019
2407,SQL,90678
2419,SQL,197381
2420,SQL,132511
2422,SQL,123831
2437,SQL,120794
2440,SQL,133865
2442,SQL,113010
2450,SQL,86044
2456,SQL,113326
2462,SQL,113896
2468,SQL,68707
2474,SQL,82994
2475,SQL,98817
2481,SQL,52050
2492,SQL,165167
2496,SQL,127926
2497,SQL,249105
2499,SQL,87043
2504,SQL,165520
2513,SQL,57887
2517,SQL,221652
2524,SQL,84512
2527,SQL,73838
2530,SQL,121792
2531,SQL,82511
2535,SQL,132308
2538,SQL,133845
2540,SQL,60182
2556,SQL,102923
2559,SQL,81908
2563,SQL,117557
2570,SQL,94728
2574,SQL,52590
2576,SQL,116403
2590,SQL,192116
2592,SQL,129484
2604,SQL,280691
2609,SQL,66780
2613,SQL,38594
2614,SQL,227155
2616,SQL,90773
2620,SQL,50834
2621,SQL,67474
2633,SQL,33013
2635,SQL,154524
2637,SQL,110108
2642,SQL,48227
2646,SQL,111926
2648,SQL,33951
2659,SQL,118204
2661,SQL,159628
2671,SQL,83337
2672,SQL,120313
2679,SQL,164896
2680,SQL,139073
2681,SQL,178443
2683,SQL,123199
2684,SQL,96315
2692,SQL,69482
2694,SQL,69709
2696,SQL,110493
2699,SQL,79376
2702,SQL,157604
2705,SQL,119553
2707,SQL,84523
2711,SQL,113521
2712,SQL,75628
2726,SQL,202703
2727,SQL,93658
2735,SQL,162991
2738,SQL,51985
2740,SQL,198374
2749,SQL,171771
2750,SQL,37896
2752,SQL,77209
2754,SQL,211143
2758,SQL,125074
2759,SQL,53223
2761,SQL,130712
2762,SQL,264338
2764,SQL,48262
2765,SQL,97292
2768,SQL,112872
2770,SQL,146413
2773,SQL,120554
2774,SQL,189625
2782,SQL,51501
2789,SQL,65806
2791,SQL,39024
2792,SQL,97541
2796,SQL,112417
2798,SQL,119701
2803,SQL,185356
2809,SQL,117551
2811,SQL,108886
2813,SQL,175868
2814,SQL,59970
2824,SQL,105703
2829,SQL,156540
2833,SQL,127521
2834,SQL,85075
2837,SQL,43447
2842,SQL,266434
2846,SQL,76148
2853,SQL,55221
2856,SQL,85030
2857,SQL,90683
2858,SQL,77185
2872,SQL,100789
2879,SQL,42927
2880,SQL,121034
2886,SQL,107718
2888,SQL,156508
2891,SQL,159683
2892,SQL,96054
2894,SQL,73902
2896,SQL,114923
2899,SQL,57791
2904,SQL,71309
2910,SQL,61494
2916,SQL,214153
2923,SQL,120290
2925,SQL,130342
2926,SQL,71087
2928,SQL,79723
2929,SQL,119144
2930,SQL,76633
2934,SQL,39700
2936,SQL,77542
2938,SQL,76789
2940,SQL,90232
2944,SQL,62451
2945,SQL,50574
2955,SQL,175747
2960,SQL,52452
2962,SQL,79571
2978,SQL,166614
2980,SQL,73192
2985,SQL,232113
2990,SQL,130728
2991,SQL,103139
3003,SQL,84035
3006,SQL,108820
3012,SQL,120160
3025,SQL,69497
3026,SQL,89648
3031,SQL,84704
3034,SQL,118324
3038,SQL,289824
3043,SQL,87703
3050,SQL,81264
3051,SQL,51619
3052,SQL,70353
3054,SQL,88833
3058,SQL,222933
3064,SQL,145400
3069,SQL,51200
3074,SQL,111568
3076,SQL,141994
3079,SQL,161396
3087,SQL,83913
3088,SQL,109159
3090,SQL,94624
3092,SQL,249665
3101,SQL,62425
3112,SQL,240743
3115,SQL,76834
3118,SQL,140723
3128,SQL,169467
3132,SQL,209841
3134,SQL,65605
3136,SQL,92592
3137,SQL,120864
3143,SQL,187201
3144,SQL,48224
3151,SQL,83781
3182,SQL,48980
3184,SQL,245881
3185,SQL,145370
3186,SQL,133477
3188,SQL,55762
3193,SQL,193284
3196,SQL,204113
3199,SQL,97661
3202,SQL,76865
3218,SQL,177511
3221,SQL,81767
3230,SQL,272219
3239,SQL,90935
3240,SQL,230333
3243,SQL,69068
3251,SQL,212355
3262,SQL,66874
3264,SQL,151463
3273,SQL,182901
3274,SQL,47175
3281,SQL,160736
3283,SQL,128976
3284,SQL,163228
3287,SQL,208545
3296,SQL,110164
3300,SQL,128710
3301,SQL,63930
3302,SQL,71217
3303,SQL,161974
3307,SQL,106461
3321,SQL,126569
3324,SQL,174194
3326,SQL,81737
3329,SQL,162668
3334,SQL,42986
3337,SQL,58392
3342,SQL,119615
3347,SQL,221418
3349,SQL,49426
3351,SQL,162584
3353,SQL,99647
3358,SQL,100978
3366,SQL,93866
3368,SQL,174373
3372,SQL,178912
3373,SQL,120626
3378,SQL,61056
3381,SQL,98999
3389,SQL,91432
3401,SQL,92549
3403,SQL,132476
3407,SQL,128819
3414,SQL,121411
3417,SQL,54421
3420,SQL,71865
3421,SQL,131832
3422,SQL,124593
3427,SQL,181282
3436,SQL,116060
3442,SQL,226918
3446,SQL,191317
3448,SQL,250315
3456,SQL,48009
3457,SQL,100193
3461,SQL,84822
3468,SQL,179942
3470,SQL,137004
3471,SQL,94505
3473,SQL,79342
3475,SQL,155145
3483,SQL,63471
3493,SQL,62296
3499,SQL,64985
3502,SQL,64138
3503,SQL,141441
3506,SQL,78599
3507,SQL,49035
3510,SQL,128145
3515,SQL,75021
3520,SQL,67015
3523,SQL,144386
3528,SQL,83927
3530,SQL,87588
3532,SQL,82096
3533,SQL,69978
3535,SQL,63861
3537,SQL,101466
3539,SQL,97654
3542,SQL,164096
3543,SQL,187473
3544,SQL,90961
3545,SQL,246407
3552,SQL,78980
3556,SQL,131179
3559,SQL,65319
3561,SQL,71993
3565,SQL,39741
3576,SQL,74575
3581,SQL,333499
3587,SQL,117991
3591,SQL,164033
3596,SQL,151513
3601,SQL,50646
3605,SQL,172199
3621,SQL,66236
3622,SQL,87324
3624,SQL,120189
3629,SQL,57086
3638,SQL,51333
3642,SQL,93057
3644,SQL,202165
3656,SQL,150770
3663,SQL,252374
3675,SQL,45086
3678,SQL,181070
3681,SQL,83480
3684,SQL,172847
3690,SQL,147573
3692,SQL,147188
3696,SQL,98070
3699,SQL,59288
3702,SQL,103305
3705,SQL,179073
3708,SQL,60632
3712,SQL,53638
3716,SQL,115603
3724,SQL,113807
3729,SQL,103012
3730,SQL,104065
3736,SQL,104346
3744,SQL,46486
3746,SQL,89326
3747,SQL,99812
3750,SQL,116418
3761,SQL,162760
3766,SQL,63456
3769,SQL,104892
3770,SQL,122324
3773,SQL,40727
3783,SQL,149957
3790,SQL,114960
3792,SQL,158079
3797,SQL,151627
3802,SQL,41869
3804,SQL,140296
3808,SQL,80761
3811,SQL,81949
3822,SQL,71395
3823,SQL,92906
3825,SQL,69700
3828,SQL,237642
3830,SQL,102560
3847,SQL,176543
3849,SQL,87466
3856,SQL,122912
3861,SQL,87706
3871,SQL,86550
3882,SQL,73213
3885,SQL,337306
3886,SQL,170240
3891,SQL,101811
3892,SQL,60918
3897,SQL,80819
3902,SQL,111026
3903,SQL,80880
3905,SQL,83549
3907,SQL,46457
3911,SQL,194513
3923,SQL,94626
3927,SQL,33282
3935,SQL,145938
3938,SQL,212276
3940,SQL,127224
3953,SQL,197268
3957,SQL,96483
3959,SQL,211533
3963,SQL,119240
3971,SQL,55165
3982,SQL,159972
3983,SQL,143884
3984,SQL,128632
3985,SQL,320999
3986,SQL,94741
3993,SQL,66227
4000,SQL,244488
4008,SQL,142957
4020,SQL,92758
4025,SQL,108449
4030,SQL,59940
4036,SQL,70561
4038,SQL,106518
4039,SQL,73348
4043,SQL,54472
4047,SQL,157518
4054,SQL,85257
4059,SQL,105000
4066,SQL,157401
4068,SQL,98251
4075,SQL,124660
4079,SQL,109584
4080,SQL,44064
4083,SQL,141704
4089,SQL,117809
4105,SQL,79394
4110,SQL,236163
4112,SQL,139450
4117,SQL,200801
4118,SQL,110892
4123,SQL,91247
4124,SQL,149180
4125,SQL,149341
4126,SQL,91850
4135,SQL,345422
4148,SQL,112546
4158,SQL,117352
4160,SQL,49858
4163,SQL,285921
4164,SQL,59636
4179,SQL,171544
4184,SQL,109462
4187,SQL,91073
4196,SQL,78025
4210,SQL,73798
4211,SQL,90955
4222,SQL,79039
4223,SQL,116902
4224,SQL,99330
4227,SQL,83404
4229,SQL,116459
4233,SQL,113343
4234,SQL,86838
4237,SQL,114523
4238,SQL,103575
4243,SQL,127746
4247,SQL,127417
4254,SQL,156665
4256,SQL,170509
4258,SQL,37142
4267,SQL,111730
4277,SQL,161808
4285,SQL,95565
4286,SQL,62288
4290,SQL,85210
4291,SQL,107679
4302,SQL,230689
4313,SQL,213820
4320,SQL,287618
4322,SQL,88342
4338,SQL,94837
4341,SQL,47595
4342,SQL,92619
4346,SQL,122874
4353,SQL,237736
4355,SQL,63024
4358,SQL,103493
4362,SQL,63531
4363,SQL,65017
4364,SQL,281028
4366,SQL,147092
4371,SQL,62071
4375,SQL,171204
4377,SQL,52847
4379,SQL,67720
4387,SQL,211982
4388,SQL,152444
4392,SQL,76120
4394,SQL,64945
4402,SQL,165795
4413,SQL,45330
4415,SQL,253344
4418,SQL,88665
4425,SQL,73792
4429,SQL,123068
4430,SQL,159394
4436,SQL,218860
4439,SQL,77719
4440,SQL,152666
4454,SQL,69070
4455,SQL,93926
4457,SQL,167899
4463,SQL,33854
4466,SQL,53725
4472,SQL,67892
4474,SQL,118129
4481,SQL,157432
4486,SQL,60742
4487,SQL,97081
4493,SQL,71676
4495,SQL,113285
4497,SQL,78614
4498,SQL,130281
4505,SQL,76200
4513,SQL,60905
4515,SQL,90126
4517,SQL,92276
4522,SQL,134789
4540,SQL,96983
4544,SQL,67253
4550,SQL,130739
4553,SQL,64646
4557,SQL,43626
4564,SQL,108685
4568,SQL,97398
4570,SQL,99939
4574,SQL,102309
4575,SQL,120838
4583,SQL,262804
4584,SQL,206978
4587,SQL,105012
4599,SQL,100397
4607,SQL,75242
4608,SQL,104993
4609,SQL,88822
4612,SQL,147219
4614,SQL,334774
4621,SQL,108774
4628,SQL,205530
4634,SQL,75958
4636,SQL,145127
4638,SQL,56632
4639,SQL,136541
4654,SQL,126574
4655,SQL,88347
4656,SQL,181504
4657,SQL,111538
4659,SQL,97486
4669,SQL,86915
4671,SQL,50131
4687,SQL,107543
4693,SQL,86198
4695,SQL,103156
4696,SQL,100812
4703,SQL,75091
4708,SQL,154998
4714,SQL,133317
4716,SQL,68167
4723,SQL,98611
4729,SQL,119752
4731,SQL,207340
4733,SQL,117356
4735,SQL,107007
4737,SQL,117957
4740,SQL,104524
4744,SQL,85743
4753,SQL,107349
4758,SQL,133038
4766,SQL,124367
4778,SQL,140613
4784,SQL,35517
4787,SQL,101733
4789,SQL,76097
4791,SQL,48903
4793,SQL,96858
4795,SQL,92724
4803,SQL,195666
4808,SQL,69708
4813,SQL,67197
4816,SQL,52519
4825,SQL,54910
4830,SQL,88464
4839,SQL,89101
4847,SQL,167796
4852,SQL,49461
4856,SQL,104698
4861,SQL,159428
4863,SQL,131045
4864,SQL,98030
4870,SQL,108250
4871,SQL,128857
4879,SQL,58961
4882,SQL,268888
4884,SQL,34190
4885,SQL,138387
4886,SQL,83976
4888,SQL,81667
4890,SQL,91107
4891,SQL,187440
4896,SQL,100638
4897,SQL,45615
4902,SQL,118168
4903,SQL,43999
4904,SQL,46121
4906,SQL,144513
4911,SQL,91128
4915,SQL,106978
4917,SQL,252413
4923,SQL,49213
4928,SQL,93043
4941,SQL,94183
4943,SQL,93102
4951,SQL,226516
4953,SQL,92641
4954,SQL,92743
4960,SQL,72360
4961,SQL,64858
4969,SQL,117475
4973,SQL,64509
4981,SQL,82304
4983,SQL,139402
4993,SQL,73817
4994,SQL,71342
4996,SQL,174739
4997,SQL,77746
4998,SQL,116592
5000,SQL,112834
5003,SQL,140129
5006,SQL,172202
5007,SQL,42509
5008,SQL,94844
5010,SQL,124365
5012,SQL,37420
5017,SQL,130445
5018,SQL,216468
5023,SQL,87851
5026,SQL,85360
5040,SQL,59397
5061,SQL,60086
5065,SQL,44462
5066,SQL,181979
5067,SQL,127730
5069,SQL,73980
5072,SQL,88279
5075,SQL,74577
5077,SQL,139100
5078,SQL,102383
5080,SQL,112684
5084,SQL,92064
5094,SQL,288318
5103,SQL,205127
5109,SQL,77267
5111,SQL,110448
5112,SQL,92265
5116,SQL,92281
5124,SQL,176189
5129,SQL,76318
5140,SQL,281427
5142,SQL,57284
5146,SQL,83861
5150,SQL,246672
5159,SQL,72127
5160,SQL,36523
5162,SQL,135936
5163,SQL,117427
5172,SQL,86536
5185,SQL,47009
5186,SQL,170539
5187,SQL,218544
5191,SQL,72768
5192,SQL,103926
5195,SQL,69497
5196,SQL,59492
5204,SQL,82988
5206,SQL,43368
5213,SQL,67537
5218,SQL,257666
5219,SQL,152238
5220,SQL,184430
5221,SQL,67340
5225,SQL,300318
5233,SQL,95662
5240,SQL,97117
5242,SQL,154455
5245,SQL,81232
5248,SQL,310949
5251,SQL,226528
5259,SQL,75073
5260,SQL,130960
5272,SQL,143454
5289,SQL,56449
5299,SQL,129374
5301,SQL,55595
5304,SQL,67274
5307,SQL,92422
5308,SQL,239209
5316,SQL,65702
5324,SQL,89938
5326,SQL,213815
5328,SQL,195957
5329,SQL,116796
5331,SQL,172820
5335,SQL,138378
5337,SQL,91364
5339,SQL,83343
5342,SQL,112255
5356,SQL,263099
5362,SQL,104209
5363,SQL,144214
5367,SQL,113006
5374,SQL,135054
5379,SQL,182806
5383,SQL,125770
5389,SQL,169880
5390,SQL,45344
5393,SQL,119885
5394,SQL,326260
5399,SQL,162870
5404,SQL,77880
5411,SQL,86395
5417,SQL,77776
5422,SQL,88837
5425,SQL,114111
5431,SQL,135751
5432,SQL,143531
5434,SQL,62036
5436,SQL,121894
5442,SQL,84371
5445,SQL,45680
5446,SQL,59167
5452,SQL,110419
5458,SQL,107142
5462,SQL,103869
5474,SQL,65783
5475,SQL,228744
5479,SQL,172269
5482,SQL,106701
5486,SQL,91637
5494,SQL,129597
5500,SQL,131544
5517,SQL,50261
5522,SQL,80109
5525,SQL,67537
5532,SQL,232257
5537,SQL,58610
5538,SQL,63709
5539,SQL,218418
5548,SQL,89200
5559,SQL,50137
5565,SQL,107305
5570,SQL,149883
5577,SQL,86724
5579,SQL,130422
5587,SQL,167430
5588,SQL,68180
5591,SQL,95190
5594,SQL,186649
5607,SQL,98686
5620,SQL,118502
5621,SQL,198215
5635,SQL,89600
5644,SQL,290467
5652,SQL,164181
5653,SQL,166173
5658,SQL,88392
5662,SQL,167295
5672,SQL,141807
5678,SQL,47585
5679,SQL,148781
5687,SQL,90380
5691,SQL,126307
5703,SQL,65077
5712,SQL,54940
5736,SQL,228173
5737,SQL,72437
5738,SQL,74353
5740,SQL,96275
5742,SQL,56637
5747,SQL,81638
5749,SQL,78962
5750,SQL,74149
5752,SQL,94613
5754,SQL,64771
5757,SQL,103661
5759,SQL,107467
5763,SQL,45917
5769,SQL,111106
5773,SQL,123333
5776,SQL,91371
5778,SQL,46833
5791,SQL,55338
5792,SQL,101464
5796,SQL,46713
5798,SQL,82092
5815,SQL,51975
5823,SQL,92625
5827,SQL,101007
5829,SQL,42122
5830,SQL,66992
5839,SQL,133076
5841,SQL,230984
5842,SQL,57312
5849,SQL,84634
5850,SQL,85112
5864,SQL,176425
5865,SQL,48363
5868,SQL,105530
5882,SQL,78724
5897,SQL,85992
5901,SQL,139181
5915,SQL,113388
5919,SQL,44182
5933,SQL,69644
5940,SQL,33839
5949,SQL,95873
5955,SQL,110484
5956,SQL,42445
5958,SQL,76421
5962,SQL,257823
5964,SQL,258621
5967,SQL,136303
5970,SQL,61622
5971,SQL,55980
5972,SQL,134778
5978,SQL,86048
5986,SQL,121734
5988,SQL,134416
6003,SQL,60339
6008,SQL,123650
6011,SQL,204552
6020,SQL,199374
6026,SQL,58016
6028,SQL,85579
6033,SQL,170560
6035,SQL,133361
6041,SQL,41717
6044,SQL,57423
6047,SQL,162807
6051,SQL,356760
6052,SQL,184181
6059,SQL,78037
6063,SQL,38282
6067,SQL,132015
6071,SQL,66436
6072,SQL,73513
6077,SQL,155181
6088,SQL,150617
6099,SQL,46308
6111,SQL,67430
6112,SQL,126440
6118,SQL,91514
6119,SQL,46310
6120,SQL,57760
6121,SQL,190631
6123,SQL,60955
6126,SQL,92005
6131,SQL,41958
6134,SQL,116667
6136,SQL,66497
6137,SQL,117641
6139,SQL,98044
6153,SQL,84441
6155,SQL,46093
6158,SQL,206183
6161,SQL,102081
6162,SQL,72715
6165,SQL,54110
6166,SQL,142610
6167,SQL,60258
6179,SQL,128426
6185,SQL,102177
6186,SQL,138684
6188,SQL,125214
6193,SQL,64975
6196,SQL,183130
6200,SQL,70552
6212,SQL,99280
6220,SQL,81792
6226,SQL,97492
6231,SQL,251256
6234,SQL,192934
6245,SQL,85103
6269,SQL,68998
6271,SQL,144927
6277,SQL,64286
6282,SQL,223470
6284,SQL,70045
6288,SQL,358673
6296,SQL,90397
6298,SQL,90621
6300,SQL,126348
6301,SQL,260042
6303,SQL,137045
6307,SQL,147155
6308,SQL,98870
6314,SQL,70652
6316,SQL,37895
6320,SQL,273000
6323,SQL,121784
6324,SQL,117123
6325,SQL,80528
6332,SQL,56196
6349,SQL,144810
6353,SQL,134679
6363,SQL,59302
6366,SQL,101107
6371,SQL,78366
6375,SQL,209073
6378,SQL,108677
6380,SQL,63842
6382,SQL,58808
6390,SQL,118514
6394,SQL,115976
6397,SQL,44559
6399,SQL,61663
6400,SQL,90582
6406,SQL,155917
6408,SQL,251677
6410,SQL,92769
6411,SQL,111230
6414,SQL,273946
6415,SQL,66890
6420,SQL,95572
6422,SQL,124957
6426,SQL,95291
6432,SQL,143876
6435,SQL,100165
6436,SQL,73782
6440,SQL,71168
6446,SQL,49082
6447,SQL,197473
6455,SQL,265990
6460,SQL,203661
6461,SQL,65569
6462,SQL,98229
6472,SQL,88282
6474,SQL,149091
6486,SQL,129384
6491,SQL,52454
6494,SQL,344427
6499,SQL,64403
6501,SQL,113621
6502,SQL,173970
6503,SQL,120613
6504,SQL,36359
6509,SQL,54482
6510,SQL,118538
6516,SQL,173299
6517,SQL,92452
6521,SQL,241126
6523,SQL,93411
6525,SQL,71358
6527,SQL,47475
6528,SQL,211093
6529,SQL,59896
6530,SQL,50301
6533,SQL,118791
6538,SQL,99845
6544,SQL,131596
6549,SQL,117426
6554,SQL,55067
6555,SQL,73157
6557,SQL,134524
6571,SQL,126648
6572,SQL,166953
6573,SQL,84258
6575,SQL,87167
6583,SQL,100900
6585,SQL,81833
6586,SQL,93427
6589,SQL,165150
6590,SQL,52800
6603,SQL,166527
6604,SQL,42206
6615,SQL,110545
6619,SQL,84792
6620,SQL,48566
6621,SQL,89702
6622,SQL,119147
6624,SQL,150624
6633,SQL,185271
6637,SQL,70094
6639,SQL,187069
6641,SQL,135754
6642,SQL,144552
6646,SQL,117192
6651,SQL,277356
6654,SQL,115225
6670,SQL,59242
6672,SQL,62969
6673,SQL,61716
6676,SQL,54180
6680,SQL,97293
6686,SQL,133778
6688,SQL,135800
6697,SQL,205825
6709,SQL,91541
6713,SQL,107835
6718,SQL,328260
6723,SQL,66866
6726,SQL,163874
6744,SQL,134215
6748,SQL,170952
6750,SQL,149540
6758,SQL,115197
6762,SQL,84329
6768,SQL,174422
6769,SQL,92239
6774,SQL,69232
6782,SQL,82293
6783,SQL,64384
6787,SQL,110938
6796,SQL,155281
6797,SQL,81131
6805,SQL,137712
6808,SQL,101814
6809,SQL,66362
6811,SQL,42004
6813,SQL,141799
6815,SQL,76629
6816,SQL,52575
6817,SQL,149691
6818,SQL,54907
6819,SQL,228761
6821,SQL,97538
6830,SQL,173425
6835,SQL,42188
6846,SQL,33804
6850,SQL,97307
6851,SQL,89246
6852,SQL,113254
6853,SQL,105084
6857,SQL,130727
6869,SQL,43218
6873,SQL,233158
6875,SQL,89822
6894,SQL,126342
6895,SQL,145559
6896,SQL,99724
6899,SQL,125706
6908,SQL,141349
6911,SQL,101087
6919,SQL,123172
6920,SQL,70163
6925,SQL,168619
6929,SQL,107230
6932,SQL,91357
6934,SQL,77688
6942,SQL,47400
6945,SQL,148326
6949,SQL,71304
6959,SQL,34254
6964,SQL,253076
6966,SQL,67664
6979,SQL,84655
6984,SQL,124681
6990,SQL,112437
6991,SQL,48555
6993,SQL,130725
6996,SQL,42723
7004,SQL,89865
7006,SQL,69867
7007,SQL,43768
7015,SQL,145267
7016,SQL,132273
7019,SQL,102549
7020,SQL,71252
7022,SQL,109995
7037,SQL,80366
7043,SQL,86482
7045,SQL,292884
7051,SQL,236052
7057,SQL,66355
7062,SQL,39594
7064,SQL,128396
7069,SQL,182387
7072,SQL,115752
7073,SQL,186923
7080,SQL,156254
7090,SQL,146613
7092,SQL,51605
7093,SQL,39309
7094,SQL,210317
7105,SQL,114023
7107,SQL,206449
7112,SQL,93853
7113,SQL,145969
7118,SQL,95144
7122,SQL,47355
7125,SQL,66872
7127,SQL,91810
7140,SQL,92507
7142,SQL,156521
7143,SQL,93777
7146,SQL,68223
7151,SQL,62040
7153,SQL,76784
7155,SQL,295466
7156,SQL,76634
7157,SQL,188112
7161,SQL,118508
7163,SQL,72427
7170,SQL,54590
7171,SQL,151986
7181,SQL,36071
7182,SQL,199499
7184,SQL,58052
7185,SQL,78689
7186,SQL,128135
7190,SQL,101929
7191,SQL,65534
7196,SQL,92510
7210,SQL,54635
7212,SQL,200731
7214,SQL,75284
7222,SQL,35544
7223,SQL,87231
7227,SQL,135023
7235,SQL,232278
7238,SQL,81648
7243,SQL,59947
7247,SQL,116877
7248,SQL,202533
7252,SQL,62886
7257,SQL,92334
7258,SQL,311778
7261,SQL,65378
7266,SQL,70838
7269,SQL,242002
7271,SQL,62377
7272,SQL,132872
7273,SQL,86167
7277,SQL,80232
7287,SQL,114754
7291,SQL,87119
7300,SQL,82855
7304,SQL,112395
7306,SQL,88775
